"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2002"	"2002"	"Diseases of the digestive system"	"K00-K92"	464	1295960	35.8
	"Maine"	"23"	"2002"	"2002"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	1295960	0.8 (Unreliable)
	"Maine"	"23"	"2002"	"2002"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	102	1295960	7.9
	"Maine"	"23"	"2002"	"2002"	"Diseases of the genitourinary system"	"N00-N98"	334	1295960	25.8
	"Maine"	"23"	"2002"	"2002"	"Certain conditions originating in the perinatal period"	"P00-P96"	30	1295960	2.3
	"Maine"	"23"	"2002"	"2002"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	41	1295960	3.2
	"Maine"	"23"	"2002"	"2002"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	79	1295960	6.1
	"Maine"	"23"	"2002"	"2002"	"External causes of morbidity and mortality"	"V01-Y89"	705	1295960	54.4
"Total"	"Maine"	"23"	"2002"	"2002"			12694	1295960	979.5
	"Maine"	"23"	"2003"	"2003"	"Certain infectious and parasitic diseases"	"A00-B99"	228	1306513	17.5
	"Maine"	"23"	"2003"	"2003"	"Neoplasms"	"C00-D48"	3187	1306513	243.9
	"Maine"	"23"	"2003"	"2003"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	49	1306513	3.8
	"Maine"	"23"	"2003"	"2003"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	593	1306513	45.4
	"Maine"	"23"	"2003"	"2003"	"Mental and behavioural disorders"	"F01-F99"	337	1306513	25.8
	"Maine"	"23"	"2003"	"2003"	"Diseases of the nervous system"	"G00-G98"	707	1306513	54.1
	"Maine"	"23"	"2003"	"2003"	"Diseases of the circulatory system"	"I00-I99"	4222	1306513	323.2
	"Maine"	"23"	"2003"	"2003"	"Diseases of the respiratory system"	"J00-J98"	1386	1306513	106.1
	"Maine"	"23"	"2003"	"2003"	"Diseases of the digestive system"	"K00-K92"	503	1306513	38.5
	"Maine"	"23"	"2003"	"2003"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	17	1306513	1.3 (Unreliable)
	"Maine"	"23"	"2003"	"2003"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	88	1306513	6.7
	"Maine"	"23"	"2003"	"2003"	"Diseases of the genitourinary system"	"N00-N98"	370	1306513	28.3
	"Maine"	"23"	"2003"	"2003"	"Certain conditions originating in the perinatal period"	"P00-P96"	39	1306513	3.0
	"Maine"	"23"	"2003"	"2003"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	39	1306513	3.0
	"Maine"	"23"	"2003"	"2003"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	87	1306513	6.7
	"Maine"	"23"	"2003"	"2003"	"External causes of morbidity and mortality"	"V01-Y89"	688	1306513	52.7
"Total"	"Maine"	"23"	"2003"	"2003"			12540	1306513	959.8
	"Maine"	"23"	"2004"	"2004"	"Certain infectious and parasitic diseases"	"A00-B99"	299	1313688	22.8
	"Maine"	"23"	"2004"	"2004"	"Neoplasms"	"C00-D48"	3204	1313688	243.9
	"Maine"	"23"	"2004"	"2004"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	48	1313688	3.7
	"Maine"	"23"	"2004"	"2004"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	557	1313688	42.4
	"Maine"	"23"	"2004"	"2004"	"Mental and behavioural disorders"	"F01-F99"	414	1313688	31.5
	"Maine"	"23"	"2004"	"2004"	"Diseases of the nervous system"	"G00-G98"	779	1313688	59.3
	"Maine"	"23"	"2004"	"2004"	"Diseases of the circulatory system"	"I00-I99"	4046	1313688	308.0
	"Maine"	"23"	"2004"	"2004"	"Diseases of the respiratory system"	"J00-J98"	1344	1313688	102.3
	"Maine"	"23"	"2004"	"2004"	"Diseases of the digestive system"	"K00-K92"	457	1313688	34.8
	"Maine"	"23"	"2004"	"2004"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	20	1313688	1.5
	"Maine"	"23"	"2004"	"2004"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	78	1313688	5.9
	"Maine"	"23"	"2004"	"2004"	"Diseases of the genitourinary system"	"N00-N98"	347	1313688	26.4
	"Maine"	"23"	"2004"	"2004"	"Certain conditions originating in the perinatal period"	"P00-P96"	44	1313688	3.3
	"Maine"	"23"	"2004"	"2004"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	35	1313688	2.7
	"Maine"	"23"	"2004"	"2004"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	79	1313688	6.0
	"Maine"	"23"	"2004"	"2004"	"External causes of morbidity and mortality"	"V01-Y89"	691	1313688	52.6
"Total"	"Maine"	"23"	"2004"	"2004"			12443	1313688	947.2
	"Maine"	"23"	"2005"	"2005"	"Certain infectious and parasitic diseases"	"A00-B99"	296	1318787	22.4
	"Maine"	"23"	"2005"	"2005"	"Neoplasms"	"C00-D48"	3328	1318787	252.4
	"Maine"	"23"	"2005"	"2005"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	41	1318787	3.1
	"Maine"	"23"	"2005"	"2005"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	592	1318787	44.9
	"Maine"	"23"	"2005"	"2005"	"Mental and behavioural disorders"	"F01-F99"	485	1318787	36.8
	"Maine"	"23"	"2005"	"2005"	"Diseases of the nervous system"	"G00-G98"	763	1318787	57.9
	"Maine"	"23"	"2005"	"2005"	"Diseases of the circulatory system"	"I00-I99"	3931	1318787	298.1
	"Maine"	"23"	"2005"	"2005"	"Diseases of the respiratory system"	"J00-J98"	1467	1318787	111.2
	"Maine"	"23"	"2005"	"2005"	"Diseases of the digestive system"	"K00-K92"	482	1318787	36.5
	"Maine"	"23"	"2005"	"2005"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	17	1318787	1.3 (Unreliable)
	"Maine"	"23"	"2005"	"2005"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	113	1318787	8.6
	"Maine"	"23"	"2005"	"2005"	"Diseases of the genitourinary system"	"N00-N98"	352	1318787	26.7
	"Maine"	"23"	"2005"	"2005"	"Certain conditions originating in the perinatal period"	"P00-P96"	50	1318787	3.8
	"Maine"	"23"	"2005"	"2005"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	40	1318787	3.0
	"Maine"	"23"	"2005"	"2005"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	107	1318787	8.1
	"Maine"	"23"	"2005"	"2005"	"External causes of morbidity and mortality"	"V01-Y89"	803	1318787	60.9
"Total"	"Maine"	"23"	"2005"	"2005"			12868	1318787	975.7
	"Maine"	"23"	"2006"	"2006"	"Certain infectious and parasitic diseases"	"A00-B99"	291	1323619	22.0
	"Maine"	"23"	"2006"	"2006"	"Neoplasms"	"C00-D48"	3167	1323619	239.3
	"Maine"	"23"	"2006"	"2006"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	42	1323619	3.2
	"Maine"	"23"	"2006"	"2006"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	503	1323619	38.0
	"Maine"	"23"	"2006"	"2006"	"Mental and behavioural disorders"	"F01-F99"	534	1323619	40.3
	"Maine"	"23"	"2006"	"2006"	"Diseases of the nervous system"	"G00-G98"	756	1323619	57.1
	"Maine"	"23"	"2006"	"2006"	"Diseases of the circulatory system"	"I00-I99"	3754	1323619	283.6
	"Maine"	"23"	"2006"	"2006"	"Diseases of the respiratory system"	"J00-J98"	1345	1323619	101.6
	"Maine"	"23"	"2006"	"2006"	"Diseases of the digestive system"	"K00-K92"	494	1323619	37.3
	"Maine"	"23"	"2006"	"2006"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	13	1323619	1.0 (Unreliable)
	"Maine"	"23"	"2006"	"2006"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	79	1323619	6.0
	"Maine"	"23"	"2006"	"2006"	"Diseases of the genitourinary system"	"N00-N98"	362	1323619	27.3
	"Maine"	"23"	"2006"	"2006"	"Certain conditions originating in the perinatal period"	"P00-P96"	41	1323619	3.1
	"Maine"	"23"	"2006"	"2006"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	43	1323619	3.2
	"Maine"	"23"	"2006"	"2006"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	94	1323619	7.1
	"Maine"	"23"	"2006"	"2006"	"External causes of morbidity and mortality"	"V01-Y89"	775	1323619	58.6
"Total"	"Maine"	"23"	"2006"	"2006"			12294	1323619	928.8
	"Maine"	"23"	"2007"	"2007"	"Certain infectious and parasitic diseases"	"A00-B99"	285	1327040	21.5
	"Maine"	"23"	"2007"	"2007"	"Neoplasms"	"C00-D48"	3193	1327040	240.6
	"Maine"	"23"	"2007"	"2007"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	47	1327040	3.5
	"Maine"	"23"	"2007"	"2007"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	538	1327040	40.5
	"Maine"	"23"	"2007"	"2007"	"Mental and behavioural disorders"	"F01-F99"	596	1327040	44.9
	"Maine"	"23"	"2007"	"2007"	"Diseases of the nervous system"	"G00-G98"	756	1327040	57.0
	"Maine"	"23"	"2007"	"2007"	"Diseases of the circulatory system"	"I00-I99"	3763	1327040	283.6
	"Maine"	"23"	"2007"	"2007"	"Diseases of the respiratory system"	"J00-J98"	1268	1327040	95.6
	"Maine"	"23"	"2007"	"2007"	"Diseases of the digestive system"	"K00-K92"	512	1327040	38.6
	"Maine"	"23"	"2007"	"2007"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	20	1327040	1.5
	"Maine"	"23"	"2007"	"2007"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	80	1327040	6.0
	"Maine"	"23"	"2007"	"2007"	"Diseases of the genitourinary system"	"N00-N98"	360	1327040	27.1
	"Maine"	"23"	"2007"	"2007"	"Certain conditions originating in the perinatal period"	"P00-P96"	52	1327040	3.9
	"Maine"	"23"	"2007"	"2007"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	44	1327040	3.3
	"Maine"	"23"	"2007"	"2007"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	147	1327040	11.1
	"Maine"	"23"	"2007"	"2007"	"External causes of morbidity and mortality"	"V01-Y89"	831	1327040	62.6
"Total"	"Maine"	"23"	"2007"	"2007"			12493	1327040	941.4
	"Maine"	"23"	"2008"	"2008"	"Certain infectious and parasitic diseases"	"A00-B99"	266	1330509	20.0
	"Maine"	"23"	"2008"	"2008"	"Neoplasms"	"C00-D48"	3176	1330509	238.7
	"Maine"	"23"	"2008"	"2008"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	55	1330509	4.1
	"Maine"	"23"	"2008"	"2008"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	521	1330509	39.2
	"Maine"	"23"	"2008"	"2008"	"Mental and behavioural disorders"	"F01-F99"	663	1330509	49.8
	"Maine"	"23"	"2008"	"2008"	"Diseases of the nervous system"	"G00-G98"	736	1330509	55.3
	"Maine"	"23"	"2008"	"2008"	"Diseases of the circulatory system"	"I00-I99"	3719	1330509	279.5
	"Maine"	"23"	"2008"	"2008"	"Diseases of the respiratory system"	"J00-J98"	1351	1330509	101.5
	"Maine"	"23"	"2008"	"2008"	"Diseases of the digestive system"	"K00-K92"	514	1330509	38.6
	"Maine"	"23"	"2008"	"2008"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	21	1330509	1.6
	"Maine"	"23"	"2008"	"2008"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	73	1330509	5.5
	"Maine"	"23"	"2008"	"2008"	"Diseases of the genitourinary system"	"N00-N98"	343	1330509	25.8
	"Maine"	"23"	"2008"	"2008"	"Certain conditions originating in the perinatal period"	"P00-P96"	37	1330509	2.8
	"Maine"	"23"	"2008"	"2008"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	49	1330509	3.7
	"Maine"	"23"	"2008"	"2008"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	150	1330509	11.3
	"Maine"	"23"	"2008"	"2008"	"External causes of morbidity and mortality"	"V01-Y89"	866	1330509	65.1
"Total"	"Maine"	"23"	"2008"	"2008"			12541	1330509	942.6
	"Maine"	"23"	"2009"	"2009"	"Certain infectious and parasitic diseases"	"A00-B99"	288	1329590	21.7
	"Maine"	"23"	"2009"	"2009"	"Neoplasms"	"C00-D48"	3210	1329590	241.4
	"Maine"	"23"	"2009"	"2009"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	39	1329590	2.9
	"Maine"	"23"	"2009"	"2009"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	518	1329590	39.0
	"Maine"	"23"	"2009"	"2009"	"Mental and behavioural disorders"	"F01-F99"	775	1329590	58.3
	"Maine"	"23"	"2009"	"2009"	"Diseases of the nervous system"	"G00-G98"	781	1329590	58.7
	"Maine"	"23"	"2009"	"2009"	"Diseases of the circulatory system"	"I00-I99"	3571	1329590	268.6
	"Maine"	"23"	"2009"	"2009"	"Diseases of the respiratory system"	"J00-J98"	1392	1329590	104.7
	"Maine"	"23"	"2009"	"2009"	"Diseases of the digestive system"	"K00-K92"	512	1329590	38.5
	"Maine"	"23"	"2009"	"2009"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	18	1329590	1.4 (Unreliable)
	"Maine"	"23"	"2009"	"2009"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	67	1329590	5.0
	"Maine"	"23"	"2009"	"2009"	"Diseases of the genitourinary system"	"N00-N98"	333	1329590	25.0
	"Maine"	"23"	"2009"	"2009"	"Certain conditions originating in the perinatal period"	"P00-P96"	43	1329590	3.2
	"Maine"	"23"	"2009"	"2009"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	24	1329590	1.8
	"Maine"	"23"	"2009"	"2009"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	172	1329590	12.9
	"Maine"	"23"	"2009"	"2009"	"External causes of morbidity and mortality"	"V01-Y89"	849	1329590	63.9
"Total"	"Maine"	"23"	"2009"	"2009"			12594	1329590	947.2
	"Maine"	"23"	"2010"	"2010"	"Certain infectious and parasitic diseases"	"A00-B99"	276	1328361	20.8
	"Maine"	"23"	"2010"	"2010"	"Neoplasms"	"C00-D48"	3343	1328361	251.7
	"Maine"	"23"	"2010"	"2010"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	49	1328361	3.7
	"Maine"	"23"	"2010"	"2010"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	556	1328361	41.9
	"Maine"	"23"	"2010"	"2010"	"Mental and behavioural disorders"	"F01-F99"	776	1328361	58.4
	"Maine"	"23"	"2010"	"2010"	"Diseases of the nervous system"	"G00-G98"	815	1328361	61.4
	"Maine"	"23"	"2010"	"2010"	"Diseases of the circulatory system"	"I00-I99"	3471	1328361	261.3
	"Maine"	"23"	"2010"	"2010"	"Diseases of the respiratory system"	"J00-J98"	1319	1328361	99.3
	"Maine"	"23"	"2010"	"2010"	"Diseases of the digestive system"	"K00-K92"	526	1328361	39.6
	"Maine"	"23"	"2010"	"2010"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	15	1328361	1.1 (Unreliable)
	"Maine"	"23"	"2010"	"2010"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	70	1328361	5.3
	"Maine"	"23"	"2010"	"2010"	"Diseases of the genitourinary system"	"N00-N98"	359	1328361	27.0
	"Maine"	"23"	"2010"	"2010"	"Certain conditions originating in the perinatal period"	"P00-P96"	34	1328361	2.6
	"Maine"	"23"	"2010"	"2010"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	32	1328361	2.4
	"Maine"	"23"	"2010"	"2010"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	327	1328361	24.6
	"Maine"	"23"	"2010"	"2010"	"External causes of morbidity and mortality"	"V01-Y89"	780	1328361	58.7
"Total"	"Maine"	"23"	"2010"	"2010"			12750	1328361	959.8
	"Maine"	"23"	"2011"	"2011"	"Certain infectious and parasitic diseases"	"A00-B99"	245	1328231	18.4
	"Maine"	"23"	"2011"	"2011"	"Neoplasms"	"C00-D48"	3295	1328231	248.1
	"Maine"	"23"	"2011"	"2011"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	60	1328231	4.5
	"Maine"	"23"	"2011"	"2011"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	525	1328231	39.5
	"Maine"	"23"	"2011"	"2011"	"Mental and behavioural disorders"	"F01-F99"	963	1328231	72.5
	"Maine"	"23"	"2011"	"2011"	"Diseases of the nervous system"	"G00-G98"	794	1328231	59.8
	"Maine"	"23"	"2011"	"2011"	"Diseases of the circulatory system"	"I00-I99"	3511	1328231	264.3
	"Maine"	"23"	"2011"	"2011"	"Diseases of the respiratory system"	"J00-J98"	1438	1328231	108.3
	"Maine"	"23"	"2011"	"2011"	"Diseases of the digestive system"	"K00-K92"	528	1328231	39.8
	"Maine"	"23"	"2011"	"2011"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	35	1328231	2.6
	"Maine"	"23"	"2011"	"2011"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	98	1328231	7.4
	"Maine"	"23"	"2011"	"2011"	"Diseases of the genitourinary system"	"N00-N98"	353	1328231	26.6
	"Maine"	"23"	"2011"	"2011"	"Certain conditions originating in the perinatal period"	"P00-P96"	40	1328231	3.0
	"Maine"	"23"	"2011"	"2011"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	32	1328231	2.4
	"Maine"	"23"	"2011"	"2011"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	216	1328231	16.3
	"Maine"	"23"	"2011"	"2011"	"External causes of morbidity and mortality"	"V01-Y89"	865	1328231	65.1
"Total"	"Maine"	"23"	"2011"	"2011"			13001	1328231	978.8
	"Maine"	"23"	"2012"	"2012"	"Certain infectious and parasitic diseases"	"A00-B99"	222	1328895	16.7
	"Maine"	"23"	"2012"	"2012"	"Neoplasms"	"C00-D48"	3322	1328895	250.0
	"Maine"	"23"	"2012"	"2012"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	56	1328895	4.2
	"Maine"	"23"	"2012"	"2012"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	598	1328895	45.0
	"Maine"	"23"	"2012"	"2012"	"Mental and behavioural disorders"	"F01-F99"	1022	1328895	76.9
	"Maine"	"23"	"2012"	"2012"	"Diseases of the nervous system"	"G00-G98"	786	1328895	59.1
	"Maine"	"23"	"2012"	"2012"	"Diseases of the circulatory system"	"I00-I99"	3495	1328895	263.0
	"Maine"	"23"	"2012"	"2012"	"Diseases of the respiratory system"	"J00-J98"	1335	1328895	100.5
	"Maine"	"23"	"2012"	"2012"	"Diseases of the digestive system"	"K00-K92"	466	1328895	35.1
	"Maine"	"23"	"2012"	"2012"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	17	1328895	1.3 (Unreliable)
	"Maine"	"23"	"2012"	"2012"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	102	1328895	7.7
	"Maine"	"23"	"2012"	"2012"	"Diseases of the genitourinary system"	"N00-N98"	343	1328895	25.8
	"Maine"	"23"	"2012"	"2012"	"Certain conditions originating in the perinatal period"	"P00-P96"	33	1328895	2.5
	"Maine"	"23"	"2012"	"2012"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	46	1328895	3.5
	"Maine"	"23"	"2012"	"2012"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	162	1328895	12.2
	"Maine"	"23"	"2012"	"2012"	"External causes of morbidity and mortality"	"V01-Y89"	864	1328895	65.0
"Total"	"Maine"	"23"	"2012"	"2012"			12870	1328895	968.5
	"Maine"	"23"	"2013"	"2013"	"Certain infectious and parasitic diseases"	"A00-B99"	289	1329076	21.7
	"Maine"	"23"	"2013"	"2013"	"Neoplasms"	"C00-D48"	3329	1329076	250.5
	"Maine"	"23"	"2013"	"2013"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	58	1329076	4.4
	"Maine"	"23"	"2013"	"2013"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	588	1329076	44.2
	"Maine"	"23"	"2013"	"2013"	"Mental and behavioural disorders"	"F01-F99"	1146	1329076	86.2
	"Maine"	"23"	"2013"	"2013"	"Diseases of the nervous system"	"G00-G98"	773	1329076	58.2
	"Maine"	"23"	"2013"	"2013"	"Diseases of the circulatory system"	"I00-I99"	3676	1329076	276.6
	"Maine"	"23"	"2013"	"2013"	"Diseases of the respiratory system"	"J00-J98"	1493	1329076	112.3
	"Maine"	"23"	"2013"	"2013"	"Diseases of the digestive system"	"K00-K92"	518	1329076	39.0
	"Maine"	"23"	"2013"	"2013"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	30	1329076	2.3
	"Maine"	"23"	"2013"	"2013"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	89	1329076	6.7
	"Maine"	"23"	"2013"	"2013"	"Diseases of the genitourinary system"	"N00-N98"	338	1329076	25.4
	"Maine"	"23"	"2013"	"2013"	"Certain conditions originating in the perinatal period"	"P00-P96"	42	1329076	3.2
	"Maine"	"23"	"2013"	"2013"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	52	1329076	3.9
	"Maine"	"23"	"2013"	"2013"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	175	1329076	13.2
	"Maine"	"23"	"2013"	"2013"	"External causes of morbidity and mortality"	"V01-Y89"	945	1329076	71.1
"Total"	"Maine"	"23"	"2013"	"2013"			13547	1329076	1019.3
	"Maine"	"23"	"2014"	"2014"	"Certain infectious and parasitic diseases"	"A00-B99"	267	1330719	20.1
	"Maine"	"23"	"2014"	"2014"	"Neoplasms"	"C00-D48"	3289	1330719	247.2
	"Maine"	"23"	"2014"	"2014"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	48	1330719	3.6
	"Maine"	"23"	"2014"	"2014"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	637	1330719	47.9
	"Maine"	"23"	"2014"	"2014"	"Mental and behavioural disorders"	"F01-F99"	1190	1330719	89.4
	"Maine"	"23"	"2014"	"2014"	"Diseases of the nervous system"	"G00-G98"	833	1330719	62.6
	"Maine"	"23"	"2014"	"2014"	"Diseases of the circulatory system"	"I00-I99"	3653	1330719	274.5
	"Maine"	"23"	"2014"	"2014"	"Diseases of the respiratory system"	"J00-J98"	1465	1330719	110.1
	"Maine"	"23"	"2014"	"2014"	"Diseases of the digestive system"	"K00-K92"	528	1330719	39.7
	"Maine"	"23"	"2014"	"2014"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	26	1330719	2.0
	"Maine"	"23"	"2014"	"2014"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	82	1330719	6.2
	"Maine"	"23"	"2014"	"2014"	"Diseases of the genitourinary system"	"N00-N98"	313	1330719	23.5
	"Maine"	"23"	"2014"	"2014"	"Certain conditions originating in the perinatal period"	"P00-P96"	44	1330719	3.3
	"Maine"	"23"	"2014"	"2014"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	38	1330719	2.9
	"Maine"	"23"	"2014"	"2014"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	128	1330719	9.6
	"Maine"	"23"	"2014"	"2014"	"External causes of morbidity and mortality"	"V01-Y89"	965	1330719	72.5
"Total"	"Maine"	"23"	"2014"	"2014"			13510	1330719	1015.2
	"Maine"	"23"	"2015"	"2015"	"Certain infectious and parasitic diseases"	"A00-B99"	275	1329453	20.7
	"Maine"	"23"	"2015"	"2015"	"Neoplasms"	"C00-D48"	3503	1329453	263.5
	"Maine"	"23"	"2015"	"2015"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	62	1329453	4.7
	"Maine"	"23"	"2015"	"2015"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	612	1329453	46.0
	"Maine"	"23"	"2015"	"2015"	"Mental and behavioural disorders"	"F01-F99"	1223	1329453	92.0
	"Maine"	"23"	"2015"	"2015"	"Diseases of the nervous system"	"G00-G98"	930	1329453	70.0
	"Maine"	"23"	"2015"	"2015"	"Diseases of the circulatory system"	"I00-I99"	3869	1329453	291.0
	"Maine"	"23"	"2015"	"2015"	"Diseases of the respiratory system"	"J00-J98"	1689	1329453	127.0
	"Maine"	"23"	"2015"	"2015"	"Diseases of the digestive system"	"K00-K92"	644	1329453	48.4
	"Maine"	"23"	"2015"	"2015"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	20	1329453	1.5
	"Maine"	"23"	"2015"	"2015"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	80	1329453	6.0
	"Maine"	"23"	"2015"	"2015"	"Diseases of the genitourinary system"	"N00-N98"	293	1329453	22.0
	"Maine"	"23"	"2015"	"2015"	"Certain conditions originating in the perinatal period"	"P00-P96"	37	1329453	2.8
	"Maine"	"23"	"2015"	"2015"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	44	1329453	3.3
	"Maine"	"23"	"2015"	"2015"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	98	1329453	7.4
	"Maine"	"23"	"2015"	"2015"	"External causes of morbidity and mortality"	"V01-Y89"	1098	1329453	82.6
"Total"	"Maine"	"23"	"2015"	"2015"			14479	1329453	1089.1
	"Maine"	"23"	"2016"	"2016"	"Certain infectious and parasitic diseases"	"A00-B99"	274	1331479	20.6
	"Maine"	"23"	"2016"	"2016"	"Neoplasms"	"C00-D48"	3352	1331479	251.8
	"Maine"	"23"	"2016"	"2016"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	63	1331479	4.7
	"Maine"	"23"	"2016"	"2016"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	688	1331479	51.7
	"Maine"	"23"	"2016"	"2016"	"Mental and behavioural disorders"	"F01-F99"	1073	1331479	80.6
	"Maine"	"23"	"2016"	"2016"	"Diseases of the nervous system"	"G00-G98"	995	1331479	74.7
	"Maine"	"23"	"2016"	"2016"	"Diseases of the circulatory system"	"I00-I99"	3827	1331479	287.4
	"Maine"	"23"	"2016"	"2016"	"Diseases of the respiratory system"	"J00-J98"	1502	1331479	112.8
	"Maine"	"23"	"2016"	"2016"	"Diseases of the digestive system"	"K00-K92"	593	1331479	44.5
	"Maine"	"23"	"2016"	"2016"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	24	1331479	1.8
	"Maine"	"23"	"2016"	"2016"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	82	1331479	6.2
	"Maine"	"23"	"2016"	"2016"	"Diseases of the genitourinary system"	"N00-N98"	315	1331479	23.7
	"Maine"	"23"	"2016"	"2016"	"Certain conditions originating in the perinatal period"	"P00-P96"	36	1331479	2.7
